District,Constituency,Constituency Category,Candidate,Gender,Candidate Category,Age,Party,Votes,POSITION
Warangal,Bhupalpalle,GEN,GANDRA SATYANARAYANA RAO,M,GEN,49,BJP,57530,3
Warangal,Bhupalpalle,GEN,AKUNURI BAABU,M,SC,30,BSP,3874,4
Warangal,Bhupalpalle,GEN,None of the Above,NULL,NULL,NULL,NOTA,1316,5
Warangal,Bhupalpalle,GEN,RAZIYA,F,GEN,42,PPOI,1054,6
Warangal,Bhupalpalle,GEN,ANREDDY HAMSA REDDY,M,GEN,54,MCPI,532,7
Warangal,Bhupalpalle,GEN,NANNAPU BHARATH KUMAR,M,GEN,29,IND,513,8
Warangal,Bhupalpalle,GEN,PENDELA DEVARAJU,M,GEN,42,IND,483,9
Warangal,Bhupalpalle,GEN,KODELA SADANANDAM,M,GEN,37,IND,404,10
Warangal,Bhupalpalle,GEN,MAHESHWARAPU GATTAIAH,M,GEN,45,LSP,373,11
Warangal,Bhupalpalle,GEN,DASARI RAMESH,M,SC,32,IND,268,12
Warangal,Bhupalpalle,GEN,MARAPALLY MALLAIAH,M,SC,34,AIFB,253,13
Warangal,Mulug ,ST,AZMEERA CHANDULAL,M,ST,63,TRS,58325,1
Warangal,Mulug ,ST,PODEM VEERAIAH,M,ST,48,INC,41926,2
Warangal,Mulug ,ST,ANASUYA DANSARI,F,ST,43,TDP,39441,3
Warangal,Mulug ,ST,DIGINI SAMMAIAH,M,ST,38,CPM,2415,4
Warangal,Mulug ,ST,LOKINI SAMPATHI,M,ST,50,YSRCP,2214,5
Warangal,Mulug ,ST,None of the Above,NULL,NULL,NULL,NOTA,1882,6
Warangal,Mulug ,ST,DHARAVATH SHANKAR,M,ST,28,PPOI,1658,7
Warangal,Mulug ,ST,CHINA VENKATAIAH BURKA,M,ST,64,IND,1413,8
Warangal,Mulug ,ST,BHEEMAIAH SANKURTHUL,M,ST,39,BSP,1209,9
Warangal,Mulug ,ST,KALTHI YARRAIAH,M,ST,31,IND,1032,10
Warangal,Mulug ,ST,PULSAM VENKANNA,M,ST,34,IND,723,11
Warangal,Mulug ,ST,PORIKA GOPICHAND,M,ST,68,IND,596,12
Khammam,Pinapaka ,ST,PAYAM VENKATESWARLU,M,ST,40,YSRCP,42475,1
Khammam,Pinapaka ,ST,DR.SHANKAR. N,M,ST,36,TRS,28410,2
Khammam,Pinapaka ,ST,CHANDA LINGAIAH DORA.,M,ST,63,BJP,28195,3
Khammam,Pinapaka ,ST,THOLEM .RAMESH,M,ST,27,CPI,19313,4
Khammam,Pinapaka ,ST,NARASIMHA RAO PAYAM,M,ST,51,IND,4003,5
Khammam,Pinapaka ,ST,MUKTHI. SATHYAM,M,ST,40,IND,3922,6
Khammam,Pinapaka ,ST,KALETI.  BHADRAIAH,M,ST,48,BSP,1849,7
Khammam,Pinapaka ,ST,BHUKYA. CHITTI BABU,M,ST,33,PPOI,1504,8
Khammam,Pinapaka ,ST,None of the Above,NULL,NULL,NULL,NOTA,1480,9
Khammam,Pinapaka ,ST,KOMARAM SATYANARAYANA,M,ST,44,IND,1130,10
Khammam,Pinapaka ,ST,SODE VENKATESWARLU,M,ST,26,IND,999,11
Khammam,Pinapaka ,ST,THATI SURYA KALA,F,ST,39,IND,871,12
Khammam,Pinapaka ,ST,SUJATHA NITTA.,F,ST,26,IND,546,13
Khammam,Yellandu ,ST,KORAM KANAKAIAH,M,ST,53,INC,44945,1
Khammam,Yellandu ,ST,BANOTHU  HARIPRIYA,F,ST,29,TDP,33438,2
Khammam,Yellandu ,ST,ABBAIAH VOOKE,M,ST,58,TRS,20865,3
Khammam,Yellandu ,ST,GUMMADI NARSAIAH,M,ST,58,IND,19343,4
Khammam,Yellandu ,ST,DR.GUGULOTHU RAVI BABU,M,ST,28,YSRCP,13993,5
Khammam,Yellandu ,ST,YADALLAPALLY SATYAM,M,ST,41,IND,5990,6
Khammam,Yellandu ,ST,PADIGA YARRAIAH,M,ST,69,IND,4401,7
Khammam,Yellandu ,ST,SUBASH CHANDRA AREM,M,ST,26,IND,2866,8
Khammam,Yellandu ,ST,None of the Above,NULL,NULL,NULL,NOTA,1173,9
Khammam,Yellandu ,ST,VANKUDOTH KOTESWAR RAO,M,ST,29,IND,1127,10
Khammam,Yellandu ,ST,PUNEM SRINIVAS,M,ST,34,IND,794,11
Khammam,Yellandu ,ST,MESSU RAJA SHEKAR,M,ST,29,IND,448,12
Khammam,Yellandu ,ST,MOODU HANUMA,M,ST,35,AAAP,399,13
Khammam,Yellandu ,ST,MUKTHI RAJU,M,ST,37,JaSPa,363,14
Khammam,Yellandu ,ST,GUGULOTH VIJAYA,F,ST,31,IND,300,15
Khammam,Yellandu ,ST,AMGOTHU SIVA KUMAR,M,ST,27,IND,293,16
Khammam,Khammam,GEN,AJAY KUMAR PUVVADA,M,GEN,48,INC,70465,1
Khammam,Khammam,GEN,THUMMALA NAGESWAR RAO,M,GEN,60,TDP,64783,2
Khammam,Khammam,GEN,KURAKULA NAGABHUSHAIAH,M,GEN,53,YSRCP,25032,3
Khammam,Khammam,GEN,R.J.C KRISHNA @ GUNDALA KRISHNA,M,GEN,47,TRS,14065,4
Khammam,Khammam,GEN,RAVI MARUTH POPURI,M,GEN,53,LSP,4448,5
Khammam,Khammam,GEN,None of the Above,NULL,NULL,NULL,NOTA,1408,6
Khammam,Khammam,GEN,MOHAMMED ASAD,M,GEN,45,AAAP,694,7
Khammam,Khammam,GEN,KARNATI HARISH SAXENA,M,GEN,29,PPOI,661,8
Khammam,Khammam,GEN,ABDUL KAREEM SHAIK,M,GEN,34,BSP,599,9
Khammam,Khammam,GEN,THUMATI MADHU,M,SC,30,IND,491,10
Khammam,Khammam,GEN,DOMALA MERY,F,SC,33,IND,394,11
Khammam,Khammam,GEN,THURIKEPALLI VARA PRASADA RAO,M,GEN,61,IND,364,12
Khammam,Khammam,GEN,MADDISETTI YERRAPPA,M,GEN,27,IND,346,13
Khammam,Khammam,GEN,PALAKURTHI KRISHNA,M,GEN,34,IND,290,14
Khammam,Khammam,GEN,YAKUBMIYA MOHAMMED,M,GEN,60,WPOI,279,15
Khammam,Khammam,GEN,KOMMA NARSAIAH,M,GEN,43,IND,248,16
Khammam,Khammam,GEN,NERELLA SRINIVAS@NERELLA SRINIVASA RAO,M,GEN,47,GaAP,239,17
Khammam,Khammam,GEN,CHEBROLU UMA SRI,F,GEN,37,IND,207,18
Khammam,Khammam,GEN,PRANEETH CHAITANYA BATHULA,M,SC,27,IND,151,19
Khammam,Khammam,GEN,CHERALA JALENDHAR,M,GEN,38,IND,136,20
Khammam,Khammam,GEN,BANOTH MANGILAL NAIK,M,ST,38,IND,135,21
Khammam,Khammam,GEN,MENDE SRINIVASA RAO,M,GEN,43,IND,114,22
Khammam,Khammam,GEN,AKARAPU VIJAYA PAL,M,SC,36,IND,109,23
Khammam,Khammam,GEN,LINGALA RAVI KUMAR,M,SC,38,IND,80,24
Khammam,Khammam,GEN,MIRIYALA NAGARAJU,M,SC,26,IND,77,25
Khammam,Khammam,GEN,AKKIRALA VENKATESWARLU @ MANISHAPAL,M,SC,35,IND,71,26
Khammam,Palair,GEN,RAMIREDDY VENKATAREDDY,M,GEN,68,INC,69707,1
Khammam,Palair,GEN,BABY SWARNA KUMARI MADDINENI,F,GEN,51,TDP,47844,2
Khammam,Palair,GEN,POTHINENI SUDARSHAN RAO,M,GEN,52,CPM,44245,3
Khammam,Palair,GEN,NARESH REDDY RAMASAHAYAM,M,GEN,40,IND,5587,4
Khammam,Palair,GEN,RAVELLA RAVINDRA,M,GEN,41,TRS,4041,5
Khammam,Palair,GEN,MALEEDU NAGESWARA RAO,M,GEN,51,IND,1315,6
Khammam,Palair,GEN,CHAITANYA CHEKURI,M,SC,26,BSP,1278,7
Khammam,Palair,GEN,None of the Above,NULL,NULL,NULL,NOTA,783,8
Khammam,Palair,GEN,KASANI SRINIVASA RAO,M,GEN,41,AAAP,514,9
Khammam,Palair,GEN,THIMMIDI SAIDAMMA,F,SC,35,IND,463,10
Khammam,Palair,GEN,MALLAIAH MOTHE,M,GEN,62,IND,437,11
Khammam,Palair,GEN,KAASINA ANANDA PRASAD,M,GEN,39,PPOI,408,12
Khammam,Palair,GEN,BANOTHU LAXMA NAIK,M,ST,57,JaSPa,252,13
Khammam,Palair,GEN,AITAGANI SRINIVASA RAO,M,GEN,35,IND,244,14
Khammam,Palair,GEN,BUDANCHARLA RAMAIAH,M,GEN,38,IND,177,15
Khammam,Palair,GEN,PENUGONDA VENKAT RAO,M,GEN,44,IND,166,16
Khammam,Madhira ,SC,BHATTI VIKRAMARKA MALLU,M,SC,53,INC,65135,1
Khammam,Madhira ,SC,KAMAL RAJU LINGALA,M,SC,42,CPM,52806,2
Khammam,Madhira ,SC,MOTHUKUPALLI NARSIMHULU,M,SC,59,TDP,46044,3
Khammam,Madhira ,SC,MARKAPUDI RAMADAS,M,SC,39,TECPI,8361,4
Khammam,Madhira ,SC,BOMMERA RAMAMURTHY,M,SC,39,TRS,1446,5
Khammam,Madhira ,SC,None of the Above,NULL,NULL,NULL,NOTA,730,6
Khammam,Madhira ,SC,KARRI KRISHNA,M,SC,37,BSP,501,7
Khammam,Madhira ,SC,KOTCHERLA GURAVAIAH,M,SC,47,PPOI,407,8
Khammam,Madhira ,SC,NAGA RAJU THANANGI,M,SC,29,ICSP,348,9
Khammam,Madhira ,SC,MALLU SHIVARAM,M,SC,37,IND,263,10
Khammam,Madhira ,SC,ASHOK  DARELLI,M,SC,36,IND,166,11
Khammam,Madhira ,SC,KONAKANCHI FRANCIS,M,SC,49,IND,165,12
Khammam,Madhira ,SC,BANDARU VEERABABU,M,SC,34,IND,133,13
Khammam,Madhira ,SC,KOTAIAH THOLLA,M,SC,51,IND,131,14
Khammam,Madhira ,SC,BANKA BABURAO,M,SC,54,IND,130,15
Khammam,Madhira ,SC,JEEDI BIKSHAM,M,SC,36,IND,101,16
Khammam,Madhira ,SC,ADIMALLA RAMULU,M,SC,59,IND,83,17
Khammam,Wyra ,ST,BANOTH MADAN LAL,M,ST,50,YSRCP,59318,1
Khammam,Wyra ,ST,BANOTH BALAJI,M,ST,36,TDP,48735,2
Khammam,Wyra ,ST,DR.NARAYANA MOODU,M,ST,48,CPI,27071,3
Khammam,Wyra ,ST,DR.BANOTH CHANDRAVATHI,F,ST,30,TRS,7704,4
Khammam,Wyra ,ST,None of the Above,NULL,NULL,NULL,NOTA,912,5
Khammam,Wyra ,ST,BHUKYA BHUDESH,M,ST,40,PPOI,845,6
Khammam,Wyra ,ST,BANOTH VENKATIYA,M,ST,47,BSP,781,7
Khammam,Wyra ,ST,BACHALA LAXMAIAH,M,ST,55,IND,562,8
Khammam,Wyra ,ST,DUGGIRALA SRINIVASA RAO,M,ST,34,IND,413,9
Khammam,Wyra ,ST,TEJAVATH NARASIMHA RAO,M,ST,47,IND,387,10
Khammam,Wyra ,ST,VASAM RAMAKRISHNA DORA,M,ST,28,JaSPa,283,11
Khammam,Sathupalli ,SC,SANDRA VENKATA VEERAIAH,M,SC,46,TDP,75490,1
Khammam,Sathupalli ,SC,MATTA DAYANAND VIJAY KUMAR,M,SC,50,YSRCP,73005,2
Khammam,Sathupalli ,SC,CHANDRA SEKHAR SAMBHANI,M,SC,61,INC,30105,3
Khammam,Sathupalli ,SC,PIDAMARTHY  RAVI,M,SC,40,TRS,6666,4
Khammam,Sathupalli ,SC,AMARLAPUDI RAMU,M,SC,41,IND,1361,5
Khammam,Sathupalli ,SC,KOTAIAH RENTAPALLY,M,SC,43,PPOI,1070,6
Khammam,Sathupalli ,SC,AKKIRALA VENKATESWARLU @ MANISHAPAL,M,SC,35,IND,979,7
Khammam,Sathupalli ,SC,None of the Above,NULL,NULL,NULL,NOTA,905,8
Khammam,Sathupalli ,SC,DAMALLA SATYANARAYANA,M,SC,33,BSP,684,9
Khammam,Kothagudem ,GEN,VENKAT RAO JALAGAM,M,GEN,46,TRS,50688,1
Khammam,Kothagudem ,GEN,VANAMA VENKATESHWARA RAO,M,GEN,69,YSRCP,34167,2
Khammam,Kothagudem ,GEN,KONERU SATYANARAYANA,M,GEN,47,TDP,28363,3
Khammam,Kothagudem ,GEN,ADAVALLI KRISHNA,M,GEN,60,IND,22989,4
Khammam,Kothagudem ,GEN,KUNAMNENI SAMBASHIVA RAO,M,GEN,57,CPI,20994,5
Khammam,Kothagudem ,GEN,SAMPATH PONUGOTI,M,GEN,26,IND,1874,6
Khammam,Kothagudem ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1356,7
Khammam,Kothagudem ,GEN,GUNIPATI SUDHAKAR,M,GEN,42,PPOI,1000,8
Khammam,Kothagudem ,GEN,THANDRA VENKATESHWARLU,M,SC,46,BSP,904,9
Khammam,Kothagudem ,GEN,KUDIKALA ANJANEYULU,M,GEN,43,LSP,833,10
Khammam,Kothagudem ,GEN,AMEERUDDIN,M,GEN,44,WPOI,802,11
Khammam,Kothagudem ,GEN,PILLI SURESH,M,SC,26,JAP,724,12
Khammam,Kothagudem ,GEN,SATYANARAYANA NARALA,M,GEN,40,JaSPa,569,13
Khammam,Aswaraopeta ,ST,THATI VENKATESWARLU,M,ST,51,YSRCP,49546,1
Khammam,Aswaraopeta ,ST,MECHA NAGESWARA RAO,M,ST,49,TDP,48616,2
Khammam,Aswaraopeta ,ST,MITRASENA VAGEELA,M,ST,47,INC,15101,3
Khammam,Aswaraopeta ,ST,ADINARAYANA JARE,M,ST,31,TRS,13217,4
Khammam,Aswaraopeta ,ST,KARAM BHADRAMMA(SANDHYA),F,ST,29,IND,6731,5
Khammam,Aswaraopeta ,ST,BHUKYA PRASADA RAO,M,ST,37,IND,2688,6
Khammam,Aswaraopeta ,ST,JAN BABU B.,M,ST,37,PPOI,1459,7
Khammam,Aswaraopeta ,ST,KORSA VENKATESH DORA,M,ST,37,IND,1255,8
Khammam,Aswaraopeta ,ST,None of the Above,NULL,NULL,NULL,NOTA,1145,9
Khammam,Aswaraopeta ,ST,BALAKRISHNA SADIYAM,M,ST,31,BSP,807,10
Khammam,Aswaraopeta ,ST,VENKATA NARASAIAH KANNEBOINA,M,ST,48,IND,692,11
Khammam,Aswaraopeta ,ST,PAYAM POTHAIAH,M,ST,36,JaSPa,679,12
Khammam,Aswaraopeta ,ST,THATI VENKATESH,M,ST,49,IND,595,13
Khammam,Aswaraopeta ,ST,BANAVATH NANDA,M,ST,52,IND,520,14
Khammam,Aswaraopeta ,ST,ANGOTHU KRISHNA,M,ST,39,IND,324,15
Khammam,Aswaraopeta ,ST,PODIYAM KRISHNA,M,ST,56,IND,281,16
Khammam,Bhadrachalam ,ST,SUNNAM RAJAIAH,M,ST,56,CPM,57750,1
Khammam,Bhadrachalam ,ST,K.P.R.K. PHANEESWARAMMA,F,ST,49,TDP,55935,2
Khammam,Bhadrachalam ,ST,KUNJA SATYAVATHI,F,ST,43,INC,22061,3
Khammam,Bhadrachalam ,ST,MANE RAMAKRISHNA,M,ST,45,TRS,8728,4
Khammam,Bhadrachalam ,ST,VENKATA RAMANA SUNNAM,M,ST,35,IND,5267,5
Khammam,Bhadrachalam ,ST,None of the Above,NULL,NULL,NULL,NOTA,2499,6
Khammam,Bhadrachalam ,ST,KAMARAJU IRPA,M,ST,33,BSP,2152,7
Khammam,Bhadrachalam ,ST,SOMINI VENKATA PURUSHOTHAM,M,ST,35,IND,2039,8
Khammam,Bhadrachalam ,ST,PAYAM VENKAIAH,M,ST,45,IND,1929,9
Khammam,Bhadrachalam ,ST,GONDI VENKATESWARLU,M,ST,36,JaSPa,1642,10
Khammam,Bhadrachalam ,ST,BHUKYA PARVATHI,F,ST,35,PPOI,1425,11
Khammam,Bhadrachalam ,ST,MARMAM LAKSHMI DEVI,F,ST,25,IND,1156,12
Khammam,Bhadrachalam ,ST,KUNJA DULAIAH,M,ST,49,IND,1100,13
Khammam,Bhadrachalam ,ST,G.CHANDRA,F,ST,26,IND,903,14
Khammam,Bhadrachalam ,ST,VISLAVATH SWAROOPA RAMU,F,ST,28,IND,893,15
Khammam,Bhadrachalam ,ST,PANDRA HEMA SUNDAR,M,ST,29,IND,570,16
